Year,Settlement ID,Name,X,Y,Population,Growth Rate (%),Power Usage (MW),Power Usage Per Capita (kW)
2027,Carlow Rural, Carlow,Carlow Rural,39553.324186,17508.919882,40765,1.00%,42.41,1.040
2027,Kilmacanoge, Wicklow,Kilmacanoge,47107.200116,20953.700571,123319,0.80%,128.30,1.040
2027,Dundalk Rural (South), Louth,Dundalk Rural (South),44897.535997,31279.191956,114242,1.60%,118.86,1.040
2027,Wexford Rural, Wexford,Wexford Rural,43561.683046,13349.338897,111927,0.60%,116.45,1.040
2027,Carrigaline, Cork County, 047072,Carrigaline,22796.386424,6084.975638,212392,0.20%,220.97,1.040
2027,Grange A, Dublin City,Grange A,46131.369821,24442.605439,596822,0.60%,620.93,1.040
2027,Letterkenny Rural, Donegal,Letterkenny Rural,30831.693768,44399.167500,113454,0.80%,118.04,1.040
2027,Tullamore Urban, Offaly,Tullamore Urban,33054.790165,23135.397371,39923,1.40%,41.54,1.040
2027,Mullingar Rural, Westmeath,Mullingar Rural,33973.351635,26234.734608,47920,1.60%,49.86,1.040
2027,Fair Gate, Louth,Fair Gate,45169.690906,28953.057423,22398,0.00%,23.30,1.040
2027,Arklow No. 1 Urban, Wicklow,Arklow No. 1 Urban,47319.468085,17629.565000,10659,1.40%,11.09,1.040
2027,Tramore, Waterford,Tramore,36049.887005,10091.581524,73340,1.00%,76.30,1.040
2027,Cavan Rural, Cavan,Cavan Rural,36184.242769,31809.763302,47778,0.20%,49.71,1.040
2027,Athlone East Rural, Westmeath,Athlone East Rural,28294.920213,25299.032500,12984,0.60%,13.51,1.040
2027,Castlebar Rural, Mayo,Castlebar Rural,14664.074825,30439.448060,71091,0.40%,73.96,1.040
2027,Sligo West, Sligo,Sligo West,21844.986781,35463.972694,46569,0.80%,48.45,1.040
2027,Edenderry Urban, Offaly,Edenderry Urban,37747.657447,24290.293750,7858,1.60%,8.18,1.040
2027,Ballinasloe Urban, Galway County,Ballinasloe Urban,18537.872001,23940.008488,99736,0.40%,103.77,1.040
2027,Thurles Urban, Tipperary,Thurles Urban,28705.125307,14915.898498,60414,0.40%,62.85,1.040
2027,Roscrea, Tipperary,Roscrea,26107.822927,18256.967498,22875,0.40%,23.80,1.040
2027,Tuam Rural, Galway County,Tuam Rural,18547.684043,26426.445000,6741,1.40%,7.01,1.040
2027,Mallow North Urban, Cork County,Mallow North Urban,21301.682053,10412.034003,23430,1.40%,24.38,1.040
2027,Monaghan Rural, Monaghan,Monaghan Rural,39219.560301,34802.805837,32179,0.20%,33.48,1.040
2027,Clonmel West Urban, Tipperary,Clonmel West Urban,31358.844952,11970.628763,24108,0.80%,25.08,1.040
2027,Kilculliheen, Kilkenny,Kilculliheen,37435.106383,10746.625000,5789,0.21%,6.02,1.040
2027,Longford Rural, Longford,Longford Rural,30093.166218,28554.656070,28648,1.40%,29.81,1.040
2027,Newcastle Urban, Limerick,Newcastle Urban,15756.219175,12922.134758,11112,1.80%,11.56,1.040
2027,Roscommon Rural, Roscommon,Roscommon Rural,24759.141588,28787.033878,34515,1.40%,35.91,1.040
2027,Menlough, Galway City,Menlough,21545.142553,25266.612500,5581,1.60%,5.81,1.040
2027,Graigue Rural, Laois,Graigue Rural,31421.065957,17554.388750,5438,1.00%,5.66,1.040
2027,Dungarvan No. 1 Urban, Waterford,Dungarvan No. 1 Urban,31409.557917,7995.836722,12293,0.60%,12.79,1.040
2027,Birr Urban, Offaly,Birr Urban,28360.910072,21592.478184,7137,1.41%,7.43,1.040
2027,Carrick-On-Shannon, Leitrim,Carrick-On-Shannon,27649.460195,32101.722215,11369,1.20%,11.83,1.040
2027,Carrickmacross Rural, Monaghan,Carrickmacross Rural,41289.108511,32224.722500,4376,0.99%,4.55,1.040
2027,Ballina Urban, Mayo,Ballina Urban,15371.603191,33936.852500,7625,1.19%,7.93,1.040
2027,Bantry Urban, Cork County,Bantry Urban,11831.453859,3421.710620,7932,1.20%,8.25,1.040
2027,Tramore C, Cork City,Tramore C,36723.444556,9537.151895,4067,0.39%,4.23,1.040
2027,Magheraclogher, Donegal,Magheraclogher,24245.267585,45253.640425,7148,0.80%,7.44,1.040
2027,Kilrush Urban, Clare,Kilrush Urban,11851.729787,15508.748750,2836,0.82%,2.95,1.040
2027,Crumpaun, Galway County,Crumpaun,6367.337556,26066.815820,7570,0.60%,7.88,1.040
2027,Belmullet, Mayo,Belmullet,6351.537877,35228.418929,3196,0.60%,3.33,1.040
2027,Manorhamilton, Leitrim,Manorhamilton,25052.915991,36367.644365,4970,1.59%,5.17,1.040
2027,Glinn, Kerry,Glinn,3436.709811,9529.406481,3505,0.40%,3.65,1.040
2027,Ballynahaglish, Kerry,Ballynahaglish,15283.912766,33412.065000,1690,0.18%,1.76,1.040
2027,Kilcummin, Galway County, 067122,Kilcummin,14722.482979,36043.035000,1454,1.82%,1.51,1.040
2027,Inishmore, Galway County,Inishmore,9238.386170,21600.553750,1358,0.37%,1.41,1.040
2027,Limerick, Wexford,Limerick,20992.235106,15797.987500,1073,0.85%,1.12,1.040
2027,Coomlogane, Cork County,Coomlogane,18528.986923,6575.630157,95466,0.80%,99.32,1.040
2027,Cong, Mayo,Cong,13880.742852,30385.514766,47539,0.00%,49.46,1.040
2027,Sunday's Well B, Cork City,Sunday's Well B,22500.913429,6169.805489,19284,1.80%,20.06,1.040
2027,Broadford, Limerick,Broadford,20182.311177,13747.937079,55816,0.80%,58.07,1.040
2027,Ladytown, Kildare,Ladytown,40171.613209,22314.627521,24392,0.60%,25.38,1.040
2027,Teadies, Cork County,Teadies,16470.245908,3007.494644,11749,1.80%,12.22,1.040
2027,Castle Talbot, Wexford,Castle Talbot,42849.694605,12874.992180,48628,1.60%,50.59,1.040
2027,Lisduggan, Waterford,Lisduggan,34048.399927,9862.082330,38622,0.20%,40.18,1.040
2027,Kilbride, Cavan,Kilbride,34889.168732,32329.785315,35146,1.60%,36.57,1.040
2027,Freshford, Kilkenny,Freshford,35828.303399,14939.865768,40269,0.20%,41.90,1.040
2027,Fethard, Tipperary,Fethard,28668.946883,14906.046953,51310,1.00%,53.38,1.040
2027,Killogilleen, Galway County,Killogilleen,20399.908820,24413.125586,64232,0.60%,66.83,1.040
2027,Whitecastle, Donegal,Whitecastle,31524.635792,46423.779066,24953,0.00%,25.96,1.040
2027,Rackwallace, Monaghan,Rackwallace,39393.935436,34363.487022,29586,1.20%,30.78,1.040
2027,Fethard, Wexford,Fethard,39997.677660,9903.776250,1972,0.00%,2.05,1.040
2027,Termonbarry, Roscommon,Termonbarry,25713.846743,29512.050641,33996,0.60%,35.37,1.040
2027,Kellistown, Carlow,Kellistown,40121.705919,16887.302019,22584,1.40%,23.50,1.040
2027,Carrickart, Donegal,Carrickart,29858.747872,47219.382500,1934,0.21%,2.01,1.040
2027,Slievemore, Mayo,Slievemore,6871.213589,33840.417176,3773,0.00%,3.93,1.040
2027,Kilnamona, Clare,Kilnamona,15731.272184,17497.770231,46071,0.40%,47.93,1.040
2027,Ardnaree North, Mayo,Ardnaree North,15510.248936,33793.773750,1944,1.20%,2.02,1.040
2027,Newtown Forbes, Longford,Newtown Forbes,30427.791695,28742.226055,18095,1.00%,18.83,1.040
2027,Dunganstown South, Wicklow,Dunganstown South,44184.468316,19057.893560,22787,1.60%,23.71,1.040
2027,Ballylarkin, Wexford,Ballylarkin,46574.071277,16909.196250,1929,1.79%,2.01,1.040
2027,Teltown, Meath,Teltown,40074.668148,28396.608869,22089,1.40%,22.98,1.040
2027,Castletown (South), Louth,Castletown (South),44184.938645,31186.741864,7087,0.20%,7.37,1.040
2027,Glennamaddy, Galway County,Glennamaddy,20740.703602,27645.652474,3676,0.80%,3.82,1.040
2027,Castletownroche, Cork County,Castletownroche,24761.502501,9028.237465,8533,0.99%,8.88,1.040
2027,Clogher, Donegal,Clogher,23927.667791,40784.311766,18036,1.80%,18.76,1.040
2027,Knocklong, Limerick,Knocklong,22527.257267,14405.377633,3675,0.60%,3.82,1.040
2027,Ballybrit, Galway City,Ballybrit,17050.106383,23630.320000,1867,0.00%,1.94,1.040
2027,Clonaslee, Laois,Clonaslee,34744.996164,19817.588651,27230,1.00%,28.33,1.040
2027,Grange North, Waterford,Grange North,30454.973754,7124.004766,3462,1.20%,3.60,1.040
2027,Monasteroris, Offaly,Monasteroris,32261.483737,22871.195743,30671,1.60%,31.91,1.040
2027,Ballykisteen, Tipperary,Ballykisteen,25455.553191,13765.772500,1832,1.61%,1.91,1.040
2027,Lettermore, Galway County,Lettermore,8298.433698,25245.360447,9493,1.80%,9.88,1.040
2027,Glassan, Westmeath,Glassan,32828.136921,26431.258396,29374,0.40%,30.56,1.040
2027,Doonane, Laois,Doonane,36926.634043,18371.965000,1712,1.00%,1.78,1.040
2027,Lackan, Wicklow,Lackan,43696.742553,21661.110000,1711,1.00%,1.78,1.040
2027,Clonmethan, Fingal,Clonmethan,45442.506383,26570.111250,1734,1.82%,1.80,1.040
2027,Lissadill East, Sligo,Lissadill East,21890.219497,35358.677417,24416,0.20%,25.40,1.040
2027,Sneem, Kerry,Sneem,7947.839650,5737.706381,7141,0.39%,7.43,1.040
2027,Roosky, Leitrim,Roosky,29232.949818,32104.608147,14877,1.20%,15.48,1.040
2027,Templetouhy, Tipperary,Templetouhy,28356.732202,19045.526966,4302,1.39%,4.48,1.040
2027,Knappagh, Mayo,Knappagh,11193.374474,30301.102446,3323,1.81%,3.46,1.040
2027,Ballyconnell, Meath,Ballyconnell,32085.592553,33952.718750,1631,0.99%,1.70,1.040
2027,Banna, Kerry,Banna,10370.937421,11415.663126,32302,1.60%,33.61,1.040
2027,Graney, Kildare,Graney,40569.468085,18763.125000,1617,1.38%,1.68,1.040
2027,Ballydangan, Roscommon,Ballydangan,26764.754660,24436.645767,3113,1.40%,3.24,1.040
2027,Kilcatherine, Cork County,Kilcatherine,7529.273511,3584.032178,3057,0.20%,3.18,1.040
2027,Tarbert, Kerry,Tarbert,13036.838298,14655.922500,1518,0.40%,1.58,1.040
2027,Maghery, Donegal,Maghery,22959.918085,44115.881250,1550,1.57%,1.61,1.040
2027,Tullaghan, Leitrim,Tullaghan,24998.936318,36888.511826,4853,1.40%,5.05,1.040
2027,Carrigatogher, Tipperary,Carrigatogher,23869.933390,17519.657202,3081,1.78%,3.21,1.040
2027,Lahard, Kerry,Lahard,11961.991741,8296.519751,2927,1.21%,3.05,1.040
2027,Millbrook, Kerry,Millbrook,29862.553191,26095.750000,1494,1.43%,1.55,1.040
2027,Dunurlin, Kerry,Dunurlin,2693.475497,9075.814446,4008,1.39%,4.17,1.040
2027,Kilmacomma, Waterford,Kilmacomma,30557.134043,11725.501250,1410,0.79%,1.47,1.040
2027,Clonlost, Westmeath,Clonlost,36206.655712,27647.721443,7909,1.00%,8.23,1.040
2027,Roslee, Mayo,Roslee,36463.298936,35489.125000,1357,1.42%,1.41,1.040
2027,Kyle, Clare,Kyle,46637.329787,24259.156250,1324,0.99%,1.38,1.040
2027,Castlejordan, Meath,Castlejordan,37117.978723,24964.500000,1313,0.00%,1.37,1.040
2027,Barronstown, Wexford,Barronstown,25570.761702,13662.831250,1269,0.24%,1.32,1.040
2027,Kilmucklin, Tipperary,Kilmucklin,32151.214894,24208.436250,1177,1.20%,1.22,1.040
2027,Leitrim, Cork County,Leitrim,25780.475532,36311.333750,1148,0.44%,1.19,1.040
2027,Columbkille, Longford,Columbkille,37157.492553,14121.921250,1153,1.77%,1.20,1.040
2027,Finnoe, Tipperary,Finnoe,15150.212766,14512.250000,1058,0.00%,1.10,1.040
2027,Tibradden, Dún Laoghaire-Rathdown,Tibradden,45918.324468,23051.448750,959,0.84%,1.00,1.040
2027,Ballinascorney, South Dublin,Ballinascorney,44744.680851,23038.250000,886,0.80%,0.92,1.040
2027,Terenure D, Dublin City,Terenure D,45852.201064,23880.197500,787,0.38%,0.82,1.040
2027,Money, Wicklow,Money,46342.992553,25341.695000,329,1.86%,0.34,1.040
2028,Blanchardstown-Blakestown, Fingal,Blanchardstown-Blakestown,46281.484804,25592.220049,343519,1.60%,364.55,1.061
2028,Lucan-Esker, South Dublin,Lucan-Esker,44902.901460,23856.296106,304422,0.60%,323.06,1.061
2028,Navan Rural, Meath,Navan Rural,42096.164632,27482.147564,206400,1.80%,219.03,1.061
2028,Naas Urban, Kildare,Naas Urban,41321.181309,23037.624918,230597,1.40%,244.71,1.061
2028,Glencullen, Dún Laoghaire-Rathdown,Glencullen,46935.222061,23452.851655,244759,1.80%,259.74,1.061
2028,Carrigaline/Monkstown Rural/Douglas, Cork City,Carrigaline/Monkstown Rural/Douglas,22557.984859,6169.848473,205378,0.80%,217.95,1.061
2028,Ballycummin, Limerick,Ballycummin,21036.529293,15234.984837,147259,1.80%,156.27,1.061
2028,Ennis Rural, Clare,Ennis Rural,17735.909984,17714.307763,80889,0.00%,85.84,1.061
2028,Tralee Rural, Kerry,Tralee Rural,10435.770153,9832.739088,105188,0.80%,111.63,1.061
2028,Kilkenny Rural, Kilkenny,Kilkenny Rural,35797.513337,15081.473731,59744,1.60%,63.40,1.061
2028,Portlaoighise Rural, Laois,Portlaoighise Rural,35052.416753,20486.881673,59903,1.60%,63.57,1.061
2028,Barna, Galway City,Barna,16332.211455,23418.185094,77793,0.40%,82.55,1.061
2028,Carlow Rural, Carlow,Carlow Rural,39553.324186,17508.919882,41254,1.20%,43.78,1.061
2028,Kilmacanoge, Wicklow,Kilmacanoge,47107.200116,20953.700571,124552,1.00%,132.18,1.061
2028,Dundalk Rural (South), Louth,Dundalk Rural (South),44897.535997,31279.191956,116298,1.80%,123.42,1.061
2028,Wexford Rural, Wexford,Wexford Rural,43561.683046,13349.338897,112822,0.80%,119.73,1.061
2028,Carrigaline, Cork County, 047072,Carrigaline,22796.386424,6084.975638,213242,0.40%,226.29,1.061
2028,Grange A, Dublin City,Grange A,46131.369821,24442.605439,601597,0.80%,638.42,1.061
2028,Letterkenny Rural, Donegal,Letterkenny Rural,30831.693768,44399.167500,114589,1.00%,121.60,1.061
2028,Tullamore Urban, Offaly,Tullamore Urban,33054.790165,23135.397371,40562,1.60%,43.04,1.061
2028,Mullingar Rural, Westmeath,Mullingar Rural,33973.351635,26234.734608,48783,1.80%,51.77,1.061
2028,Fair Gate, Louth,Fair Gate,45169.690906,28953.057423,22443,0.20%,23.82,1.061
2028,Arklow No. 1 Urban, Wicklow,Arklow No. 1 Urban,47319.468085,17629.565000,10830,1.60%,11.49,1.061
2028,Tramore, Waterford,Tramore,36049.887005,10091.581524,74220,1.20%,78.76,1.061
2028,Cavan Rural, Cavan,Cavan Rural,36184.242769,31809.763302,47969,0.40%,50.91,1.061
2028,Athlone East Rural, Westmeath,Athlone East Rural,28294.920213,25299.032500,13088,0.80%,13.89,1.061
2028,Castlebar Rural, Mayo,Castlebar Rural,14664.074825,30439.448060,71518,0.60%,75.90,1.061
2028,Sligo West, Sligo,Sligo West,21844.986781,35463.972694,47035,1.00%,49.91,1.061
2028,Edenderry Urban, Offaly,Edenderry Urban,37747.657447,24290.293750,7999,1.79%,8.49,1.061
2028,Ballinasloe Urban, Galway County,Ballinasloe Urban,18537.872001,23940.008488,100334,0.60%,106.48,1.061
2028,Thurles Urban, Tipperary,Thurles Urban,28705.125307,14915.898498,60776,0.60%,64.50,1.061
2028,Roscrea, Tipperary,Roscrea,26107.822927,18256.967498,23012,0.60%,24.42,1.061
2028,Tuam Rural, Galway County,Tuam Rural,18547.684043,26426.445000,6849,1.60%,7.27,1.061
2028,Mallow North Urban, Cork County,Mallow North Urban,21301.682053,10412.034003,23805,1.60%,25.26,1.061
2028,Monaghan Rural, Monaghan,Monaghan Rural,39219.560301,34802.805837,32308,0.40%,34.29,1.061
2028,Clonmel West Urban, Tipperary,Clonmel West Urban,31358.844952,11970.628763,24349,1.00%,25.84,1.061
2028,Kilculliheen, Kilkenny,Kilculliheen,37435.106383,10746.625000,5812,0.40%,6.17,1.061
2028,Longford Rural, Longford,Longford Rural,30093.166218,28554.656070,29106,1.60%,30.89,1.061
2028,Newcastle Urban, Limerick,Newcastle Urban,15756.219175,12922.134758,11112,0.00%,11.79,1.061
2028,Roscommon Rural, Roscommon,Roscommon Rural,24759.141588,28787.033878,35067,1.60%,37.21,1.061
2028,Menlough, Galway City,Menlough,21545.142553,25266.612500,5681,1.79%,6.03,1.061
2028,Graigue Rural, Laois,Graigue Rural,31421.065957,17554.388750,5503,1.20%,5.84,1.061
2028,Dungarvan No. 1 Urban, Waterford,Dungarvan No. 1 Urban,31409.557917,7995.836722,12391,0.80%,13.15,1.061
2028,Birr Urban, Offaly,Birr Urban,28360.910072,21592.478184,7251,1.60%,7.69,1.061
2028,Carrick-On-Shannon, Leitrim,Carrick-On-Shannon,27649.460195,32101.722215,11528,1.40%,12.23,1.061
2028,Carrickmacross Rural, Monaghan,Carrickmacross Rural,41289.108511,32224.722500,4429,1.21%,4.70,1.061
2028,Ballina Urban, Mayo,Ballina Urban,15371.603191,33936.852500,7732,1.40%,8.21,1.061
2028,Bantry Urban, Cork County,Bantry Urban,11831.453859,3421.710620,8043,1.40%,8.54,1.061
2028,Tramore C, Cork City,Tramore C,36723.444556,9537.151895,4091,0.59%,4.34,1.061
2028,Magheraclogher, Donegal,Magheraclogher,24245.267585,45253.640425,7219,0.99%,7.66,1.061
2028,Kilrush Urban, Clare,Kilrush Urban,11851.729787,15508.748750,2864,0.99%,3.04,1.061
2028,Crumpaun, Galway County,Crumpaun,6367.337556,26066.815820,7631,0.81%,8.10,1.061
2028,Belmullet, Mayo,Belmullet,6351.537877,35228.418929,3222,0.81%,3.42,1.061
2028,Manorhamilton, Leitrim,Manorhamilton,25052.915991,36367.644365,5059,1.79%,5.37,1.061
2028,Glinn, Kerry,Glinn,3436.709811,9529.406481,3526,0.60%,3.74,1.061
2028,Ballynahaglish, Kerry,Ballynahaglish,15283.912766,33412.065000,1697,0.41%,1.80,1.061
2028,Kilcummin, Galway County, 067122,Kilcummin,14722.482979,36043.035000,1454,0.00%,1.54,1.061
2028,Inishmore, Galway County,Inishmore,9238.386170,21600.553750,1366,0.59%,1.45,1.061
2028,Limerick, Wexford,Limerick,20992.235106,15797.987500,1084,1.03%,1.15,1.061
2028,Coomlogane, Cork County,Coomlogane,18528.986923,6575.630157,96421,1.00%,102.32,1.061
2028,Cong, Mayo,Cong,13880.742852,30385.514766,47634,0.20%,50.55,1.061
2028,Sunday's Well B, Cork City,Sunday's Well B,22500.913429,6169.805489,19284,0.00%,20.46,1.061
2028,Broadford, Limerick,Broadford,20182.311177,13747.937079,56374,1.00%,59.82,1.061
2028,Ladytown, Kildare,Ladytown,40171.613209,22314.627521,24587,0.80%,26.09,1.061
2028,Teadies, Cork County,Teadies,16470.245908,3007.494644,11749,0.00%,12.47,1.061
2028,Castle Talbot, Wexford,Castle Talbot,42849.694605,12874.992180,49503,1.80%,52.53,1.061
2028,Lisduggan, Waterford,Lisduggan,34048.399927,9862.082330,38776,0.40%,41.15,1.061
2028,Kilbride, Cavan,Kilbride,34889.168732,32329.785315,35779,1.80%,37.97,1.061
2028,Freshford, Kilkenny,Freshford,35828.303399,14939.865768,40430,0.40%,42.90,1.061
2028,Fethard, Tipperary,Fethard,28668.946883,14906.046953,51926,1.20%,55.10,1.061
2028,Killogilleen, Galway County,Killogilleen,20399.908820,24413.125586,64746,0.80%,68.71,1.061
2028,Whitecastle, Donegal,Whitecastle,31524.635792,46423.779066,25003,0.20%,26.53,1.061
2028,Rackwallace, Monaghan,Rackwallace,39393.935436,34363.487022,30000,1.40%,31.84,1.061
2028,Fethard, Wexford,Fethard,39997.677660,9903.776250,1976,0.20%,2.10,1.061
2028,Termonbarry, Roscommon,Termonbarry,25713.846743,29512.050641,34268,0.80%,36.37,1.061
2028,Kellistown, Carlow,Kellistown,40121.705919,16887.302019,22945,1.60%,24.35,1.061
2028,Carrickart, Donegal,Carrickart,29858.747872,47219.382500,1942,0.41%,2.06,1.061
2028,Slievemore, Mayo,Slievemore,6871.213589,33840.417176,3781,0.21%,4.01,1.061
2028,Kilnamona, Clare,Kilnamona,15731.272184,17497.770231,46347,0.60%,49.18,1.061
2028,Ardnaree North, Mayo,Ardnaree North,15510.248936,33793.773750,1971,1.39%,2.09,1.061
2028,Newtown Forbes, Longford,Newtown Forbes,30427.791695,28742.226055,18312,1.20%,19.43,1.061
2028,Dunganstown South, Wicklow,Dunganstown South,44184.468316,19057.893560,23197,1.80%,24.62,1.061
2028,Ballylarkin, Wexford,Ballylarkin,46574.071277,16909.196250,1929,0.00%,2.05,1.061
2028,Teltown, Meath,Teltown,40074.668148,28396.608869,22442,1.60%,23.82,1.061
2028,Castletown (South), Louth,Castletown (South),44184.938645,31186.741864,7115,0.40%,7.55,1.061
2028,Glennamaddy, Galway County,Glennamaddy,20740.703602,27645.652474,3713,1.01%,3.94,1.061
2028,Castletownroche, Cork County,Castletownroche,24761.502501,9028.237465,8635,1.20%,9.16,1.061
2028,Clogher, Donegal,Clogher,23927.667791,40784.311766,18036,0.00%,19.14,1.061
2028,Knocklong, Limerick,Knocklong,22527.257267,14405.377633,3704,0.79%,3.93,1.061
2028,Ballybrit, Galway City,Ballybrit,17050.106383,23630.320000,1871,0.21%,1.99,1.061
2028,Clonaslee, Laois,Clonaslee,34744.996164,19817.588651,27557,1.20%,29.24,1.061
2028,Grange North, Waterford,Grange North,30454.973754,7124.004766,3510,1.39%,3.72,1.061
2028,Monasteroris, Offaly,Monasteroris,32261.483737,22871.195743,31223,1.80%,33.13,1.061
2028,Ballykisteen, Tipperary,Ballykisteen,25455.553191,13765.772500,1865,1.80%,1.98,1.061
2028,Lettermore, Galway County,Lettermore,8298.433698,25245.360447,9493,0.00%,10.07,1.061
2028,Glassan, Westmeath,Glassan,32828.136921,26431.258396,29550,0.60%,31.36,1.061
2028,Doonane, Laois,Doonane,36926.634043,18371.965000,1733,1.23%,1.84,1.061
2028,Lackan, Wicklow,Lackan,43696.742553,21661.110000,1732,1.23%,1.84,1.061
2028,Clonmethan, Fingal,Clonmethan,45442.506383,26570.111250,1734,0.00%,1.84,1.061
2028,Lissadill East, Sligo,Lissadill East,21890.219497,35358.677417,24514,0.40%,26.01,1.061
2028,Sneem, Kerry,Sneem,7947.839650,5737.706381,7184,0.60%,7.62,1.061
2028,Roosky, Leitrim,Roosky,29232.949818,32104.608147,15085,1.40%,16.01,1.061
2028,Templetouhy, Tipperary,Templetouhy,28356.732202,19045.526966,4371,1.60%,4.64,1.061
2028,Knappagh, Mayo,Knappagh,11193.374474,30301.102446,3323,0.00%,3.53,1.061
2028,Ballyconnell, Meath,Ballyconnell,32085.592553,33952.718750,1651,1.23%,1.75,1.061
2028,Banna, Kerry,Banna,10370.937421,11415.663126,32883,1.80%,34.90,1.061
2028,Graney, Kildare,Graney,40569.468085,18763.125000,1643,1.61%,1.74,1.061
2028,Ballydangan, Roscommon,Ballydangan,26764.754660,24436.645767,3163,1.61%,3.36,1.061
2028,Kilcatherine, Cork County,Kilcatherine,7529.273511,3584.032178,3069,0.39%,3.26,1.061
2028,Tarbert, Kerry,Tarbert,13036.838298,14655.922500,1527,0.59%,1.62,1.061
2028,Maghery, Donegal,Maghery,22959.918085,44115.881250,1578,1.81%,1.67,1.061
2028,Tullaghan, Leitrim,Tullaghan,24998.936318,36888.511826,4931,1.61%,5.23,1.061
2028,Carrigatogher, Tipperary,Carrigatogher,23869.933390,17519.657202,3081,0.00%,3.27,1.061
2028,Lahard, Kerry,Lahard,11961.991741,8296.519751,2968,1.40%,3.15,1.061
2028,Millbrook, Kerry,Millbrook,29862.553191,26095.750000,1518,1.61%,1.61,1.061
2028,Dunurlin, Kerry,Dunurlin,2693.475497,9075.814446,4072,1.60%,4.32,1.061
2028,Kilmacomma, Waterford,Kilmacomma,30557.134043,11725.501250,1424,0.99%,1.51,1.061
